"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b11",-2.70440981570533e-17,6.00264712049747e-24,1.90508718116311e-12,9.76481173756326e-13,-2.90987023521394e-12,-5.32440706048932e-19,1.42677825662102e-18,-1.67367601401616e-19,5.88043762199734e-18,3.19959504428811e-19,1,-1.56344582119708e-13,-3.65374988572291e-13,-1.15769953286409e-23,2.27134600936105e-19,-1.6576255029063e-13,-1.67239227580687e-10,-6.0795011500257e-19,-3.45968731986223e-19,8.20810258289872e-13,-7.41998009119913e-20,-1.61717645060378e-12,-4.17728907707814e-12,-7.67015584404796e-24,3.44349027607987e-10,-7.11672378176893e-12,7.73258486341938e-19,-1.55915953515016e-12,-3.69488244732689e-12,-1.02771379917504e-35,0,3.32970967881578e-23,1.18594248179106e-11,-1.5434509019917e-11,2.62724410135682e-12,-8.821571970219e-13,1.55849962710054e-12,2.37079187636516e-13,2.57731865673926e-14,1.00885727698019e-12,-0.274822888849469,-0.386770340592172,1,-0.28759708115014,-0.0493753843966842,-0.0269746518337001,-0.0120981753883366,-0.0645125304746908,-3.4460726296519e-11,8.67928368192743e-13,4.23639922387e-13,4.81735059866367e-12,-3.02703918997297e-13,1.27304059215084e-12,9.54261265714896e-13,1.70220428214415e-13,-2.70106194873718e-12,1.16881689229607e-11,-5.00188729415755e-12,1.03763861059678e-12,-1.8754346549903e-12,-2.17426205459504e-14,-1.63495087291369e-12,1.09368663837049e-13,-4.06522030109089e-12,-5.41838166253194e-12,-2.3248768466452e-12,3.92049849435383e-12,-2.00367876161697e-13,-2.139823763282e-13,6.96768308342411e-13,1.43034293927216e-13,0.0923649521121982,-0.424306163980918,1,-0.282134827712356,-0.0484376110993034,-0.0264623295802131,-0.0118683980212254,-0.0632872614629471,5.24135190393463e-13,-2.74053013935713e-13,9.60141952494485e-13,-2.812954771834e-13,-6.99748476226418e-13,-3.83771973594512e-14,3.41082432444702e-13,2.31194352807539e-14,3.25300159059371e-13,-1.59133614252855e-11,5.05750200287756e-12,2.40385519560703e-12,4.37076780441469e-13,7.74680006575278e-13,-1.21031753489222e-12,2.0947363991186e-13
"b12",-5.75150180974356e-18,1.27646868328251e-24,-4.05118459868259e-13,2.07649660740277e-13,-6.18786703003789e-13,-1.13220632364239e-19,-1.52179821965097e-12,1.78528109195006e-13,-7.75194547517126e-12,-3.41301486120349e-13,-1.56344582119708e-13,1,-7.76973425759603e-14,7.88631007215967e-14,4.83012402880679e-20,3.52495516924269e-14,-3.55635825859776e-11,-1.29295696830736e-19,-7.42390888585538e-20,1.74546090534523e-13,-1.64936790284423e-20,-6.19977876013471e-20,-8.88304539731528e-13,1.3083685387799e-13,7.32261517631844e-11,1.51337755353422e-12,-8.24882582484766e-13,3.45483526733868e-23,-7.85720304522401e-13,1.75306529495619e-25,0,-2.11301610667907e-22,-2.48657781750114e-12,-7.88237959923253e-13,1.00414309468432e-12,-2.08764441063791e-13,1.86552612893293e-13,-3.39019169088596e-15,-9.85765941111922e-15,4.67560075704667e-14,-0.0590249841170508,-0.0830684565855795,-0.287597081150139,1,-0.207977907039479,-0.113622034543022,-0.0509596680005701,-0.271738260469099,-3.35367303343127e-12,4.14821711978415e-13,-3.12418363402327e-14,4.27001585075554e-13,-9.8513828905964e-14,1.32088373508757e-13,9.43260361044932e-14,1.94889052012905e-15,-6.22963313680872e-13,1.02510720047909e-12,-6.5793710255822e-13,2.24544546027061e-13,-2.95068652326694e-13,7.09951936954796e-14,-2.39614526830184e-13,1.04428016053531e-13,1.12352692278205e-12,-5.24709460501081e-13,4.01352238787022e-13,-4.43384492658267e-14,-2.59391669527129e-13,-2.0646639748978e-14,-1.49125966457776e-13,-3.13926771641364e-14,-0.179448777647504,-0.0813511913239185,-0.282134827712354,1,-0.207977907039448,-0.113622034542988,-0.0509596680005772,-0.271738260469054,-1.13352714908111e-12,9.56463370361026e-14,-5.17973402666137e-13,6.1761695095094e-13,-8.57116709545372e-14,1.63522659547761e-14,-4.22520669512983e-15,4.59715698443716e-14,5.7107955513277e-15,1.85577906857439e-12,-6.94206084333458e-13,-3.5057109484677e-13,5.54756404389328e-14,-7.86866263202081e-14,7.27848099375571e-14,-1.23927058377193e-13
"b13",-1.34411751229462e-17,2.9830885357319e-24,-9.46755881385896e-13,4.85274202583663e-13,-1.44609542244811e-12,-2.64530741000215e-19,-3.55642005354599e-12,4.17217565005595e-13,-1.81161825427952e-11,-7.97616552448211e-13,-3.65374988572291e-13,-7.76973425759603e-14,1,1.84301906294268e-13,-5.66304557807335e-13,8.23776837814411e-14,-8.31115693517955e-11,-3.02162141512526e-19,8.62588389912359e-13,-7.67751774362201e-22,-3.84950448328466e-20,-1.44849032083137e-19,2.0759538151733e-12,-3.53158507337568e-24,1.71128439490532e-10,3.53674108070309e-12,-1.92773846108402e-12,1.17519455416903e-22,-1.83621679348352e-12,-4.73192303606876e-36,0,-5.21673255859775e-22,-2.51315780679162e-13,-1.18369210135534e-13,1.46971129093674e-13,-4.36635074919812e-14,2.29040415349379e-14,4.78660514041528e-15,-2.90923731393804e-15,3.50643655397559e-15,-0.0101335565305053,-0.0142613998678873,-0.049375384396684,-0.207977907039479,1,-0.118118666632227,-0.0529764148341065,-0.282492397963576,-2.4140368708735e-12,5.77285630989298e-13,1.67441062733516e-13,9.57289749338554e-14,-2.2160590593067e-14,6.50469111854543e-15,5.98625152404078e-14,1.26997778164838e-15,2.19327071732171e-12,3.16205431157611e-13,-4.5598270714985e-13,-1.2092280279304e-13,-1.60818190922794e-13,-2.47897679471019e-14,-8.89935021346106e-14,3.44653580276211e-14,2.1098822856062e-13,-1.09761982506354e-12,-1.24859955981744e-13,3.54102529653023e-13,7.29304926769125e-14,-7.71640567699223e-14,1.44218447074352e-15,1.48782586618331e-14,-0.0308082138400723,-0.0139665754831748,-0.0484376110993039,-0.207977907039448,1,-0.118118666632223,-0.0529764148341133,-0.28249239796358,-2.06776550517593e-13,-4.99475957971579e-14,1.77389016377401e-13,-2.41503319332364e-14,-4.41206495405266e-14,-1.30874388656663e-14,6.25671966140725e-14,-1.35284698936671e-14,2.92613497217709e-14,-1.75150700374538e-12,5.81863260237687e-13,2.85600024906374e-13,4.20665165852821e-14,2.33966005836917e-14,-9.0981572981034e-14,5.29401836251334e-15
"b14",2.54417152408355e-21,9.45198853887373e-35,-1.45034323467809e-23,1.53760310701154e-23,1.4677921634324e-12,4.17601611001254e-23,-5.44810955529725e-23,1.28315787433228e-23,-7.57912670988448e-22,-2.85901443194855e-23,-1.15769953286409e-23,7.88631007215966e-14,1.84301906294268e-13,1,-3.30744175001289e-24,2.61015693509225e-24,-3.33756720604156e-21,5.71934924612972e-23,-8.75530524086098e-13,-4.14031802645763e-13,-9.83032688708384e-13,2.52894060885441e-23,3.16616008455185e-23,5.01449641241433e-24,3.97441708278547e-21,1.12062500856735e-22,-3.67533589163542e-23,1.17009391810574e-23,1.86376708825803e-12,6.71885586646984e-36,0,-5.25238628221053e-13,5.23654805535102e-15,-5.09017267616726e-14,5.96556913539672e-14,-3.02040352557651e-14,5.10651401980555e-15,6.97308865563556e-15,-2.57716545194722e-15,-1.75416373902876e-15,-0.0055361424034592,-0.00779125673251849,-0.0269746518337,-0.113622034543022,-0.118118666632227,1,-0.0648443671876913,-0.345777282940821,2.78018718745137e-13,-3.7078273120664e-14,-2.61567315099688e-14,2.75385892697134e-14,-1.1633562353606e-14,-2.3832666058863e-14,-1.27122299103248e-14,1.38227200365573e-14,-2.83320598470571e-13,6.31520561640325e-14,1.84713586199606e-14,-2.18271203897506e-14,1.72349737707289e-13,-1.17757299822974e-13,3.73995651368151e-15,-9.98341362070155e-15,1.58760395230081e-13,-4.63830362172079e-14,-1.49393365712934e-14,8.20497799404215e-15,-2.08593760088971e-14,-1.54556188299133e-14,7.36451885977588e-14,-1.21421787672008e-14,-0.0168310758916212,-0.0076301889208774,-0.0264623295802142,-0.113622034542988,-0.118118666632223,1,-0.0648443671876937,-0.345777282940792,-1.06637665664488e-13,1.09634998825445e-14,-6.44902953406503e-14,6.82623034298606e-14,-9.90410908197238e-15,-1.20866565206863e-15,4.46793375121515e-14,-4.74925081110998e-15,2.79898086353202e-15,-2.42806854062193e-14,5.13235224465696e-14,-2.89573762288153e-14,1.63853547866539e-14,-8.43800373663475e-14,4.04443175892319e-14,-1.20086645240184e-15
"b15",-4.19072389888345e-17,-1.85443077744851e-30,5.88553177051325e-19,-3.01669697695424e-19,1.71588304019114e-19,-8.2498910887574e-19,2.21085747930373e-18,-2.59362430632343e-19,9.11286765753614e-18,-2.4876087207898e-12,2.27134600936105e-19,4.83012402880679e-20,-5.66304557807336e-13,-3.30744175001289e-24,1,-5.12099156130873e-20,-2.59208593322239e-10,-9.4208324183023e-19,2.69024307041216e-12,-4.45699328643342e-24,-1.14895308112989e-19,-4.51926622266133e-19,-1.29052191527492e-18,1.40633914639168e-24,5.33715853320935e-10,-2.19860772933253e-18,1.19837456368466e-18,-3.57882221030534e-24,1.14150037666538e-18,1.8843347859592e-36,0,1.61390131202813e-12,-1.0373826749592e-12,-8.42317352882058e-13,4.34582579538091e-13,-2.18035063022853e-14,1.5088422048685e-13,-2.06920264756575e-14,9.26252750705517e-15,5.83453406506328e-14,-0.00248296890657428,-0.00349439136509719,-0.0120981753883353,-0.0509596680005697,-0.0529764148341064,-0.0648443671876914,1,-0.263302041443304,-2.37526941451533e-12,5.62118523049884e-13,-5.5132532071214e-14,2.28916180262387e-13,-4.0485330742899e-14,7.38691041976665e-14,6.10436742932384e-14,6.23079147504781e-15,-1.25298863843811e-13,3.42387758430229e-14,2.6457489965148e-14,4.05114735024537e-14,-1.53772140313324e-13,1.40790861275506e-14,-1.25768756687306e-13,8.59253719173095e-14,-8.98412962577277e-13,1.64365779693668e-14,-3.81950547823323e-13,3.52783179852544e-13,5.12066217166746e-14,2.605329790077e-14,7.57569340661157e-16,3.04513622994801e-14,-0.00754876501701365,-0.00342215218837057,-0.0118683980212264,-0.0509596680005774,-0.0529764148341134,-0.0648443671876937,1,-0.263302041443325,-4.62873766217294e-14,-4.09361802898586e-14,2.69831156828829e-13,-1.88744250616319e-13,-3.43131043738482e-15,1.06946850752566e-15,-2.98615500164598e-15,1.97775611284437e-16,3.36731348831008e-14,-1.60438914479777e-12,5.20343791255303e-13,2.00487524828802e-13,3.24664123893765e-14,1.47894367605884e-13,-1.17658151481136e-13,6.38342621677322e-14
"b16",6.09738005018591e-18,-1.35336074391989e-24,-4.29522201285082e-13,-2.20158083793723e-13,6.56061245517848e-13,6.02076577820966e-13,-3.21682358473881e-19,-1.89282305018865e-13,-1.32580731050845e-18,-7.21382790375206e-20,-1.6576255029063e-13,3.52495516924269e-14,8.23776837814411e-14,2.61015693509225e-24,-5.12099156130873e-20,1,3.77058655806215e-11,1.37069644939763e-19,7.80023364857794e-20,-1.8506041742731e-13,1.6729135620688e-20,3.64609659759711e-13,9.41814326162596e-13,1.72931835085504e-24,-7.76371568778034e-11,3.19931290055877e-19,-1.74340202251876e-19,3.5152912807345e-13,8.33050612051464e-13,2.31709025015377e-36,0,-7.50718520935938e-24,-8.66369786868792e-13,1.02312473950691e-13,1.59389452338848e-13,-9.63422399919552e-15,1.72534660421137e-14,-1.36202834007646e-14,-1.45291867929502e-15,4.52969851160778e-15,-0.0132402285565768,-0.0186335560691224,-0.0645125304746927,-0.2717382604691,-0.282492397963576,-0.345777282940821,-0.263302041443304,1,9.51033525830728e-13,-7.74436381968595e-14,-1.45361825560931e-13,-4.22821053796063e-14,-2.5958673345114e-14,2.47773933572007e-14,-1.97392004155418e-14,-1.64735881016774e-14,-6.74974164737721e-13,1.59768374127787e-13,7.10103224854759e-14,2.20724910304593e-14,-9.25073195566061e-14,1.02287488346279e-13,2.23469587689769e-14,-3.33832660694556e-14,4.92160961913525e-13,-1.56360318540041e-13,2.48767553088548e-13,-1.14624683182283e-13,-7.43764759135694e-14,-3.89944406272961e-14,-6.26639837129717e-14,-9.29430856349668e-15,-0.0402531718691766,-0.0182483465704438,-0.0632872614629433,-0.271738260469053,-0.28249239796358,-0.345777282940792,-0.263302041443325,1,-2.54827958184452e-13,3.14988670438592e-14,-1.84200109504003e-13,1.9007241834643e-13,-1.96270498429149e-14,3.58238196185418e-15,1.43725306224947e-14,-2.00830415493188e-15,-1.11812891281377e-14,7.31561700976519e-13,-1.31366339574491e-13,-1.95168284524463e-13,4.99905387462171e-15,-7.77957417014758e-14,4.96375720219234e-14,-5.47139274916613e-14
"b17",-6.15225297014387e-15,1.36541755216781e-21,-4.33348552209234e-10,2.22119426187061e-10,-6.61905958142245e-10,6.07440110180715e-10,-1.62784252155189e-09,1.90968581556382e-10,1.33770239327919e-15,-3.65084585506409e-10,-1.67239227580687e-10,-3.55635825859776e-11,-8.31115693517955e-11,-3.33756720604156e-21,-2.59208593322239e-10,3.77058655806215e-11,1,-1.38305480182967e-16,3.94823457604373e-10,-1.60518044862606e-20,4.43301994679953e-10,1.83928846082021e-10,9.50204374701562e-10,-2.33945111440979e-21,7.83288100826631e-08,1.61883507352513e-09,-8.82363328887012e-10,5.96938417565988e-20,-8.40472085853107e-10,-3.13459888124711e-33,0,-2.46785454307234e-20,-2.86537700285133e-12,6.52254942622203e-12,-3.22716489510334e-12,-4.47731285107783e-12,1.1816327931527e-11,-2.79213576325542e-12,-1.43359373415209e-12,2.17170705496093e-12,5.42403761228502e-11,4.06726557547573e-11,-3.4460726296519e-11,-3.35367303343111e-12,-2.41403687087335e-12,2.78018718745185e-13,-2.37526941451519e-12,9.51033525830233e-13,1,-0.208356419873864,-0.06537094907711,-0.0489079772297642,-0.00961016967310774,-0.00429997478718528,-0.00152404458578891,-0.00229011697056509,5.19589948652575e-10,-1.31970594764472e-10,-4.61233586939208e-11,-4.01298484067258e-12,-6.92767145332259e-12,-4.05032085698672e-12,-5.39738607183754e-13,-4.08244153475719e-12,-4.64672676641572e-13,4.75377875915483e-15,-1.81249802933004e-13,1.84867274814682e-13,2.02483103302974e-14,1.00766202469689e-14,1.04054771053894e-14,9.118443118415e-15,6.28568296103771e-12,3.08273766492965e-13,5.24135190393462e-13,-1.13352714908111e-12,-2.06776550517594e-13,-1.06637665664494e-13,-4.62873766217327e-14,-2.54827958184445e-13,1,-0.0133564331008274,-0.0424911795269738,-0.124579782149309,-0.0244792958752094,-0.0109530173376717,-0.00388208944957051,-0.00583345068343121,-3.63394490278682e-13,-1.27473593301116e-12,-1.32845457295394e-12,3.58246806045346e-12,-9.52428188840517e-13,-5.62075358073423e-13,-3.54183556232085e-13,6.55279348397762e-13
"b18",1.38644653114973e-16,4.96424205797084e-30,-1.57520156599708e-18,8.07558534471397e-19,1.49160536441351e-11,2.20818694764118e-18,-5.91713085475485e-18,-4.30347781520417e-12,-3.01430307344701e-17,-1.32713281056051e-18,-6.0795011500257e-19,-1.29295696830736e-19,-3.02162141512526e-19,5.71934924612972e-23,-9.4208324183023e-19,1.37069644939763e-19,-1.38305480182967e-16,1,1.43497002722358e-18,-1.28631342020683e-27,3.29670286076503e-23,1.33724111305208e-18,3.45394812424456e-18,3.63224174106905e-23,-1.76514007590324e-09,5.88480934381839e-18,1.98840614505451e-11,7.99228298885428e-12,1.89400421102768e-11,4.86679154261641e-35,0,-1.76495210231043e-23,-8.13167256997771e-13,-2.78176604841591e-11,6.21666577545902e-12,2.45939962206188e-14,3.8062823852852e-12,8.79386954995391e-13,2.90644180906987e-13,1.33963415460237e-12,-1.0533521913618e-11,2.45833073034438e-12,8.67928368192763e-13,4.14821711978401e-13,5.77285630989298e-13,-3.70782731207054e-14,5.62118523049887e-13,-7.74436381968265e-14,-0.208356419873864,1,-0.202936467166266,-0.151829096137159,-0.0298336479922606,-0.0133487689084805,-0.00473121819517015,-0.00710940033221669,-1.18546197596415e-10,7.13666519959816e-11,-4.19365241507324e-12,8.07178261107532e-13,-5.87799075880228e-12,2.26269800948279e-13,-3.94120353626440e-12,2.42857049914079e-12,-6.37522062861973e-13,-5.43905577195741e-14,-4.2102970019862e-13,2.56996205654027e-13,-2.29913080768525e-13,-2.81680939035733e-13,3.607278134681e-12,-6.10339685697178e-13,-9.94408185200879e-14,2.53319155047765e-13,-2.74053013935715e-13,9.56463370361036e-14,-4.9947595797158e-14,1.09634998825433e-14,-4.09361802898592e-14,3.14988670438579e-14,-0.0133564331008277,1,-0.243174601375673,-0.154379738509808,-0.0303348362882664,-0.013573020628799,-0.00481069996720479,-0.00722883421009648,5.14212665350946e-14,-9.04092370962302e-13,3.26007629057447e-13,1.31688464397617e-13,9.00959853429686e-14,-1.52432962131658e-13,-2.66211705222732e-13,-1.01713119846358e-14
"b19",6.38326096915222e-17,2.82464698018673e-30,-8.96500457019893e-19,4.59499707927428e-19,-2.73779357295851e-19,1.25661363228615e-18,-3.36763918348333e-18,3.95057780192544e-19,8.60613496358496e-11,3.78909612072671e-12,-3.45968731986224e-19,-7.42390888585537e-20,8.62588389912359e-13,-8.75530524086097e-13,2.69024307041216e-12,7.80023364857795e-20,3.94823457604373e-10,1.43497002722358e-18,1,3.50965707016644e-21,4.60088995032684e-12,6.88369274375847e-19,1.96575862972065e-18,-9.64565622231981e-24,-8.12949661520327e-10,3.34889323386824e-18,-1.82534993142327e-18,2.44661107156189e-23,-1.75448802998732e-18,-1.29240842081053e-35,0,-2.45827535075486e-12,2.28900867081496e-11,-6.15912613686281e-12,1.79736706801934e-13,-9.42888889150798e-13,-1.9577485543108e-12,1.8283963683475e-13,8.36376798032537e-14,-1.34056943497411e-14,1.19792560385791e-12,-1.23956066636322e-12,4.23639922387049e-13,-3.12418363402195e-14,1.67441062733523e-13,-2.61567315099357e-14,-5.51325320712053e-14,-1.45361825560955e-13,-0.0653709490771113,-0.202936467166266,1,-0.505626462388521,-0.0993530375655009,-0.044454527969366,-0.0157560650765894,-0.0236759687780735,-3.47487906343402e-11,1.26021225784835e-11,1.91098898133034e-12,2.3759791840563e-13,-2.02460267222605e-13,2.82851539996572e-13,-2.80958107752661e-13,-7.78037712506709e-14,-1.61714232496869e-12,2.285533128836e-13,-3.0879527031838e-14,-6.69978785462679e-13,5.43412206118406e-13,3.07787981929094e-13,-5.52799509899784e-13,3.57907191114979e-13,-1.28426490889333e-13,5.30964923350604e-14,9.60141952494484e-13,-5.17973402666138e-13,1.77389016377399e-13,-6.44902953406528e-14,2.69831156828828e-13,-1.84200109503997e-13,-0.0424911795269742,-0.243174601375673,1,-0.491132409739438,-0.0965050296691151,-0.0431802151784031,-0.015304409054421,-0.0229972844854387,1.265743898099e-13,-2.92604983185741e-12,8.91645055376773e-13,2.98850338062843e-15,-1.69056410558736e-13,1.19771505971064e-12,1.08637342446539e-12,2.09285403254538e-13
"b20",-3.32940465358099e-22,-6.70147040222254e-24,1.55655177725155e-22,-1.09016231554075e-12,-6.15916357427903e-21,-2.9813165305093e-12,-2.63155535672686e-25,1.03724901184557e-23,4.06977718016162e-11,1.79183542641984e-12,8.20810258289872e-13,1.74546090534523e-13,-7.67751774362201e-22,-4.14031802645763e-13,-4.45699328643342e-24,-1.8506041742731e-13,-1.60518044862606e-20,-1.28631342020683e-27,3.50965707016644e-21,1,3.93408874432956e-21,-1.80544612863982e-12,-3.86849865959529e-22,-6.86894351945687e-13,7.28594943434393e-19,-7.94524379268487e-12,-5.75912500246804e-24,-1.46589583239786e-22,-7.81863217789488e-21,-9.2036044432889e-25,0,1.05021124224287e-21,-1.52585379390557e-11,1.110720613211e-11,-1.87952206089731e-12,1.65392194124232e-12,-1.59972999980222e-12,1.2366677452994e-13,1.09852963860318e-13,-6.79334688192269e-13,-5.97325918611852e-12,-6.35758786911089e-12,4.81735059866367e-12,4.27001585075527e-13,9.57289749338312e-14,2.75385892696983e-14,2.28916180262362e-13,-4.22821053795279e-14,-0.0489079772297644,-0.151829096137159,-0.505626462388522,1,-0.249034138889043,-0.111427847242344,-0.0394934890256179,-0.0593451860308786,-2.1333352154051e-11,-9.27436433158355e-12,7.53197480539247e-12,-2.08647684118945e-14,2.79804616280372e-12,3.45791062580045e-13,1.36993434178815e-12,-3.775322929091e-14,3.49458673683954e-12,-3.25324472001593e-13,9.97680465565721e-13,-3.58062712570175e-13,-4.07581253257988e-13,-1.64281337710978e-13,-1.06812171752797e-12,-6.67343389547315e-14,-9.13551060210028e-13,-1.27156649071437e-12,-2.81295477183398e-13,6.1761695095094e-13,-2.41503319332317e-14,6.82623034298684e-14,-1.88744250616315e-13,1.90072418346425e-13,-0.124579782149308,-0.154379738509808,-0.491132409739439,1,-0.249034138889302,-0.11142784724066,-0.0394934890255368,-0.0593451860308543,1.25491852552955e-13,5.87326043445414e-12,-1.58392723920762e-12,-1.10947318068449e-12,1.57421902860543e-13,-9.07969156080199e-13,-4.7329945885772e-13,-3.34928301596692e-13
