"","b1.w1","b2.w1","b3.w1","b4.w1","b5.w1","b6.w1","b7.w1","b8.w1","b9.w1","b10.w1","b11.w1","b12.w1","b13.w1","b14.w1","b15.w1","b16.w1","b17.w1","b18.w1","b19.w1","b20.w1","b21.w1","b22.w1","b23.w1","b24.w1","b25.w1","b26.w1","b27.w1","b28.w1","b29.w1","b30.w1","b31.w1","b32.w1","b1.w2","b2.w2","b3.w2","b4.w2","b5.w2","b6.w2","b7.w2","b8.w2","b9.w2","b10.w2","b11.w2","b12.w2","b13.w2","b14.w2","b15.w2","b16.w2","b17.w2","b18.w2","b19.w2","b20.w2","b21.w2","b22.w2","b23.w2","b24.w2","b25.w2","b26.w2","b27.w2","b28.w2","b29.w2","b30.w2","b31.w2","b32.w2","b1.w3","b2.w3","b3.w3","b4.w3","b5.w3","b6.w3","b7.w3","b8.w3","b9.w3","b10.w3","b11.w3","b12.w3","b13.w3","b14.w3","b15.w3","b16.w3","b17.w3","b18.w3","b19.w3","b20.w3","b21.w3","b22.w3","b23.w3","b24.w3","b25.w3","b26.w3","b27.w3","b28.w3","b29.w3","b30.w3","b31.w3","b32.w3"
"b21",1.46649161636669e-21,6.05344930264348e-31,-5.04982405866232e-12,9.84745423420766e-20,-3.07371045770806e-19,2.69470817972187e-19,-1.89692991651314e-11,8.46641106241856e-20,9.66284227032741e-11,-1.65670089825752e-19,-7.41998009119914e-20,-1.64936790284423e-20,-3.84950448328466e-20,-9.83032688708384e-13,-1.14895308112989e-19,1.6729135620688e-20,4.43301994679953e-10,3.29670286076503e-23,4.60088995032684e-12,3.93408874432956e-21,1,8.16730978251971e-20,1.10727609161377e-11,-1.63088824900421e-12,3.62796285539767e-17,7.18236037696127e-19,-3.91153420898914e-19,4.13287259480626e-12,-3.89291827486122e-19,-2.18520508903961e-24,0,2.20167727401835e-21,5.66195035064275e-12,6.86254190612552e-13,-2.6930807977347e-13,-4.60246579728592e-13,-5.08985213788723e-13,-1.07701909481396e-13,-4.43782487056276e-14,-5.35991187338012e-14,9.48402575182274e-13,3.99829372189837e-13,-3.02703918997295e-13,-9.85138289059609e-14,-2.21605905930696e-14,-1.16335623536046e-14,-4.04853307428989e-14,-2.59586733451099e-14,-0.00961016967310778,-0.0298336479922606,-0.0993530375655007,-0.249034138889043,1,-0.123848846781075,-0.0438958769484011,-0.0659604670996972,-3.61992034669438e-12,-1.42402740355745e-12,-3.87242223253491e-13,8.31724966455412e-13,6.8836509441723e-13,1.79159308735612e-13,2.98873201800439e-13,-1.24298684812359e-13,-9.78425928539242e-13,-6.81802547018879e-14,-3.70716729022277e-13,4.09083083661265e-13,4.35746693574798e-14,2.23148138656304e-14,8.36593436996825e-15,2.15312167194488e-14,-1.12298304226007e-13,1.60571791433417e-12,-6.99748476226419e-13,-8.5711670954535e-14,-4.41206495405301e-14,-9.90410908197507e-15,-3.43131043738726e-15,-1.96270498429141e-14,-0.0244792958752091,-0.0303348362882665,-0.0965050296691152,-0.249034138889302,1,-0.123848846780672,-0.0438958769484053,-0.065960467099811,2.47516840612237e-13,-1.54393940752276e-12,5.20812076488025e-13,1.2901828328316e-13,7.44062386670327e-14,7.15311239421326e-15,-1.11001585208905e-13,2.96434529229635e-14
"b22",1.84377339011108e-10,2.38011998034927e-30,-4.1904108480038e-12,3.87186237244565e-19,6.40052204306337e-12,5.87384823253821e-12,-2.8389167203219e-18,3.32994781833433e-19,-1.293453572032e-17,-6.36629406750821e-19,-1.61717645060378e-12,-6.19977876013471e-20,-1.44849032083137e-19,2.52894060885441e-23,-4.51926622266133e-19,3.64609659759711e-13,1.83928846082021e-10,1.33724111305208e-18,6.88369274375847e-19,-1.80544612863982e-12,8.16730978251971e-20,1,9.18832357756978e-12,1.68262056689928e-23,-7.57426745371795e-10,1.56538749681394e-11,-1.37546235785159e-18,3.42951196338397e-12,8.12722720912156e-12,2.25452052153545e-35,0,-7.32399604859826e-23,-2.70027612546017e-12,3.24532536723859e-12,-9.17345598268366e-13,3.66820665062155e-13,-1.89502840897744e-13,-2.33471143911134e-14,6.85920054141555e-15,-2.1891795290811e-13,-1.84056026737589e-12,-1.59592478686625e-12,1.27304059215084e-12,1.32088373508751e-13,6.50469111854092e-15,-2.38326660588668e-14,7.38691041976589e-14,2.47773933572146e-14,-0.0042999747871853,-0.0133487689084807,-0.0444545279693659,-0.111427847242344,-0.123848846781075,1,-0.0699918899341159,-0.10517383577205,-1.11463602065949e-12,-1.05718949442153e-12,7.29428618966971e-13,-1.87577088181069e-13,5.68954314575908e-13,-5.0323144761481e-14,3.71259375495879e-13,-8.7439801113624e-14,-5.04071413896979e-13,-1.36056916776586e-13,-1.68803500705420e-13,2.17255530874156e-13,2.88127419275754e-14,1.47551543701642e-14,5.53178053779979e-15,1.42370188901161e-14,-6.7544251621952e-14,7.08047225032784e-14,-3.83771973594514e-14,1.63522659547763e-14,-1.30874388656659e-14,-1.20866565206917e-15,1.06946850752558e-15,3.58238196185339e-15,-0.010953017337672,-0.0135730206287989,-0.0431802151784032,-0.11142784724066,-0.123848846780671,1,-0.0699918899340655,-0.10517383577203,3.44028655090004e-13,-8.04640133592291e-13,2.41567321178337e-13,1.85994363120808e-14,-6.27628773054477e-16,2.55669694883896e-13,-7.6820494499227e-14,-2.48872968275725e-14
"b23",1.53645685509207e-16,6.79632368573873e-30,-1.08241481372387e-11,1.10559258218199e-18,-6.27577408195246e-19,1.51725942169341e-11,-4.06601302981509e-11,9.50826052360299e-19,-3.34074204270444e-17,-1.81780233295497e-18,-4.17728907707814e-12,-8.88304539731528e-13,2.0759538151733e-12,3.16616008455185e-23,-1.29052191527492e-18,9.41814326162596e-13,9.50204374701563e-10,3.45394812424456e-18,1.96575862972065e-18,-3.86849865959529e-22,1.10727609161377e-11,9.18832357756978e-12,1,-2.3330002470481e-23,-1.95649045493239e-09,4.04351429270081e-11,-4.3933984971101e-18,8.85868843437213e-12,2.09932413357122e-11,-3.12595545138851e-35,0,-5.91622394638379e-12,-9.79889561894822e-13,2.74934540398901e-13,1.90493040630093e-13,1.18190850527602e-13,-3.37406018272655e-13,6.34204030425486e-14,3.51443049459489e-14,-8.18046763973573e-14,-1.42045554215679e-12,-1.17301007204073e-12,9.54261265714895e-13,9.43260361044883e-14,5.98625152404034e-14,-1.27122299103263e-14,6.10436742932342e-14,-1.97392004155277e-14,-0.00152404458578889,-0.00473121819517014,-0.0157560650765893,-0.0394934890256179,-0.0438958769484011,-0.0699918899341159,1,-0.101100168176705,-1.23939531755001e-11,2.43155471849269e-12,1.42256065933886e-12,5.6238583787748e-14,2.43968794791053e-13,8.72870501929159e-14,4.19186820095835e-14,2.09010146439221e-13,-2.08910843108925e-13,2.16231370356884e-12,-4.78154790137863e-13,-2.21714787517339e-13,-7.11183774221229e-14,-3.64200893983183e-14,-1.36540721635283e-14,-3.51411776453643e-14,-3.8243388594986e-14,-7.80694324475494e-13,3.41082432444702e-13,-4.22520669513231e-15,6.25671966140687e-14,4.46793375121503e-14,-2.98615500164631e-15,1.43725306224972e-14,-0.00388208944957049,-0.0048106999672048,-0.015304409054421,-0.0394934890255368,-0.0438958769484053,-0.0699918899340655,1,-0.101100168176693,-4.63270166473247e-12,-2.74359046174073e-13,4.04734235367833e-13,5.16715840954871e-13,8.36929758619526e-14,3.04259722586918e-13,-2.77414335771599e-14,1.25399514707255e-14
"b24",1.6157513046558e-21,6.26226607805244e-35,1.0533831423846e-23,1.01871471161282e-23,2.43512247235426e-12,2.77849569367053e-23,3.95695765516491e-23,8.11465598629136e-24,-5.1540067912011e-22,-1.67440121813491e-23,-7.67015584404796e-24,1.3083685387799e-13,-3.53158507337568e-24,5.01449641241433e-24,1.40633914639168e-24,1.72931835085504e-24,-2.33945111440979e-21,3.63224174106905e-23,-9.64565622231981e-24,-6.86894351945687e-13,-1.63088824900421e-12,1.68262056689928e-23,-2.3330002470481e-23,1,9.58036060004377e-24,7.42452442490381e-23,-1.0792155179849e-25,-8.66446787366492e-24,-1.02797752775299e-25,1.33988646394004e-12,0,8.71390663337279e-13,1.08031069016372e-12,8.75495488216843e-14,-2.17500551586814e-13,4.7442154353387e-14,-1.72211317288524e-13,1.67243419451883e-14,8.18255932032818e-15,-7.92120757896266e-15,-1.49906181714338e-13,-2.01113972149512e-13,1.70220428214419e-13,1.94889052012839e-15,1.26997778164794e-15,1.38227200365566e-14,6.23079147504745e-15,-1.6473588101675e-14,-0.0022901169705652,-0.00710940033221674,-0.0236759687780735,-0.0593451860308786,-0.0659604670996972,-0.10517383577205,-0.101100168176705,1,1.55943670219922e-13,-7.30083691859753e-13,3.39747661067102e-13,-4.17899386518324e-14,6.8256292672976e-14,9.56711508544778e-15,3.39445527637284e-14,-7.41652280503277e-15,6.38256166454869e-13,-2.50964135395039e-13,2.4968420153179e-13,-1.26557860284941e-13,-5.06154092722432e-14,-2.59204132371768e-14,-9.71769146255469e-15,-2.50102034637514e-14,-4.37017177185222e-14,-8.38535411382789e-14,2.31194352807538e-14,4.59715698443712e-14,-1.35284698936668e-14,-4.74925081111038e-15,1.9777561128463e-16,-2.00830415493066e-15,-0.00583345068343119,-0.00722883421009647,-0.0229972844854387,-0.0593451860308543,-0.0659604670998109,-0.10517383577203,-0.101100168176693,1,4.50709586615468e-13,1.03891937291881e-12,-3.44164244705697e-13,-2.04757687337381e-13,-1.38115366358424e-14,-1.68417531845602e-13,9.80549750157349e-14,-5.47189324001625e-14
"b25",-7.8519756774258e-08,-2.81142297276027e-21,8.92273629367812e-10,-4.57348491300106e-10,-1.06556536756799e-16,-1.25073174695153e-09,3.35176141084803e-09,-3.93208258089464e-10,1.70736641468929e-08,7.51716709761201e-10,3.44349027607987e-10,7.32261517631844e-11,1.71128439490532e-10,3.97441708278547e-21,5.33715853320935e-10,-7.76371568778034e-11,7.83288100826631e-08,-1.76514007590324e-09,-8.12949661520327e-10,7.28594943434393e-19,3.62796285539767e-17,-7.57426745371795e-10,-1.95649045493239e-09,9.58036060004377e-24,1,-3.33321488917506e-09,1.81680426936682e-09,-2.80503165673261e-17,1.73054933394044e-09,1.28365954876631e-35,0,4.91561683704596e-19,-2.73405055875361e-11,1.83404480082958e-10,-3.86101721400397e-11,-2.36495034923069e-12,-1.44659516976216e-11,-7.44360710700861e-12,-2.82199226212556e-12,-6.79290798662201e-12,6.38110117602678e-13,5.02574814573326e-12,-2.70106194873717e-12,-6.22963313680846e-13,2.19327071732172e-12,-2.83320598470561e-13,-1.25298863843787e-13,-6.74974164737757e-13,5.19589948652576e-10,-1.18546197596415e-10,-3.47487906343403e-11,-2.13333521540509e-11,-3.61992034669414e-12,-1.11463602065945e-12,-1.23939531755001e-11,1.55943670219869e-13,1,-0.22816158063917,-0.0804475856360994,-0.0429337186352767,-0.00848619146931253,-0.00405323929739011,-0.00151084119345967,-0.0036127029477922,1.1457253353603e-12,-6.57756425007554e-14,8.36688146342761e-13,-1.16561728907439e-12,-2.17845864105653e-13,-2.41470415000202e-13,4.62875109332504e-12,-8.21343920810724e-13,-1.2857054767147e-13,-5.38229485734443e-13,3.2530015905937e-13,5.71079555132763e-15,2.92613497217711e-14,2.79898086353331e-15,3.36731348831015e-14,-1.1181289128134e-14,-3.63394490278683e-13,5.14212665350959e-14,1.26574389809899e-13,1.25491852552954e-13,2.47516840612237e-13,3.44028655090003e-13,-4.63270166473247e-12,4.50709586615468e-13,1,-0.0214365719738471,-0.0625815614283619,-0.108516678486468,-0.0214491859298244,-0.0102447232736326,-0.00381871115302486,-0.00913125014346631
"b26",2.61780296775001e-16,-5.81041651126239e-23,-1.84407808598736e-11,-9.45210041675818e-12,2.81668365987785e-11,5.15389565253842e-18,-1.38108667289006e-17,1.62007800462022e-18,-5.69212068715947e-17,-3.09713023296033e-18,-7.11672378176892e-12,1.51337755353422e-12,3.53674108070309e-12,1.12062500856735e-22,-2.19860772933253e-18,3.19931290055877e-19,1.61883507352513e-09,5.88480934381838e-18,3.34889323386824e-18,-7.94524379268487e-12,7.18236037696127e-19,1.56538749681394e-11,4.04351429270081e-11,7.42452442490382e-23,-3.33321488917506e-09,1,-7.4849541982448e-18,1.50922853282402e-11,3.57655640056058e-11,9.94801977812081e-35,0,-3.2230780365943e-22,-2.18470706750562e-12,1.31174458107249e-11,-2.61531045365911e-12,3.79341144357491e-14,-8.5856815353543e-13,-2.69930797016363e-13,2.54908208735802e-14,-1.87086294959548e-12,-3.23213361680504e-12,-2.35606372880254e-11,1.16881689229606e-11,1.02510720047898e-12,3.16205431157533e-13,6.31520561639749e-14,3.42387758429183e-14,1.59768374127948e-13,-1.31970594764473e-10,7.13666519959817e-11,1.26021225784836e-11,-9.27436433158356e-12,-1.4240274035575e-12,-1.05718949442154e-12,2.4315547184927e-12,-7.30083691859743e-13,-0.228161580639171,1,-0.268704352715132,-0.143403645999788,-0.0283448729735112,-0.0135382937432121,-0.00504638652057556,-0.0120668507510764,4.78287745187724e-12,2.3659841595439e-12,-1.80603765736041e-11,1.55831683214115e-11,-3.67484476155532e-12,-5.64480485543623e-12,5.03765759847513e-13,1.57744737040859e-12,-4.11603645196057e-13,2.43283302357226e-11,-1.59133614252855e-11,1.8557790685744e-12,-1.7515070037454e-12,-2.42806854062744e-14,-1.60438914479779e-12,7.31561700976324e-13,-1.27473593301116e-12,-9.04092370962301e-13,-2.92604983185741e-12,5.87326043445414e-12,-1.54393940752276e-12,-8.04640133592292e-13,-2.74359046174072e-13,1.03891937291881e-12,-0.0214365719738473,1,-0.316724231356457,-0.146111401815924,-0.0288800824767235,-0.0137939245834239,-0.00514167268114852,-0.0122946977207697
"b27",8.84514317074521e-10,3.16702951345816e-23,2.0036463352092e-18,5.15196818094191e-12,1.17126857804101e-18,-2.80859295817509e-18,7.52655266983968e-18,4.42943722910375e-12,3.10231186337057e-17,1.68801854196825e-18,7.73258486341938e-19,-8.24882582484766e-13,-1.92773846108402e-12,-3.67533589163542e-23,1.19837456368466e-18,-1.74340202251876e-19,-8.82363328887012e-10,1.98840614505451e-11,-1.82534993142327e-18,-5.75912500246804e-24,-3.91153420898914e-19,-1.37546235785159e-18,-4.3933984971101e-18,-1.0792155179849e-25,1.81680426936682e-09,-7.4849541982448e-18,1,3.14492020800062e-19,-1.94944015138382e-11,-1.446026264222e-37,0,9.14255805234193e-28,4.38163395988355e-12,-3.46582967454954e-11,7.4247190992399e-12,3.71420947738115e-13,2.62989004949193e-12,1.321506404469e-12,4.45935334574698e-13,1.84638783897413e-12,1.07502578940674e-12,1.08210249685098e-11,-5.00188729415755e-12,-6.57937102558181e-13,-4.55982707149814e-13,1.84713586200071e-14,2.64574899651954e-14,7.10103224854055e-14,-4.61233586939205e-11,-4.1936524150733e-12,1.91098898133032e-12,7.53197480539246e-12,-3.87242223253514e-13,7.29428618966967e-13,1.42256065933885e-12,3.39747661067106e-13,-0.0804475856360988,-0.268704352715132,1,-0.440590584387827,-0.087086238703866,-0.0415947914782251,-0.0155044201912977,-0.0370739585407506,-2.02520604282059e-11,-3.79790444967906e-14,-1.5580688734602e-12,2.64952970474178e-12,1.86595206074268e-12,2.16379609702981e-12,-3.63470106223975e-13,-1.15351146673951e-13,-3.97825365752416e-13,-7.7518214232435e-12,5.05750200287757e-12,-6.94206084333463e-13,5.81863260237694e-13,5.13235224465875e-14,5.20343791255312e-13,-1.31366339574431e-13,-1.32845457295394e-12,3.2600762905745e-13,8.91645055376773e-13,-1.58392723920763e-12,5.20812076488026e-13,2.41567321178337e-13,4.04734235367832e-13,-3.44164244705698e-13,-0.0625815614283616,-0.316724231356458,1,-0.426555125556248,-0.0843120184624502,-0.0402697473093753,-0.015010511194461,-0.0358929300782434
"b28",3.55525391396914e-10,1.27296916325238e-23,-4.04007801870394e-12,2.07080375996728e-12,2.36542845342868e-19,5.66312134731537e-12,-1.51762611313544e-11,1.78038663030713e-12,-1.09363344848002e-21,-6.32232470042012e-23,-1.55915953515016e-12,3.45483526733868e-23,1.17519455416903e-22,1.17009391810574e-23,-3.57882221030534e-24,3.5152912807345e-13,5.96938417565988e-20,7.99228298885428e-12,2.44661107156189e-23,-1.46589583239786e-22,4.13287259480626e-12,3.42951196338397e-12,8.85868843437213e-12,-8.66446787366492e-24,-2.80503165673261e-17,1.50922853282402e-11,3.14492020800062e-19,1,7.8356623395479e-12,-1.16094032211669e-35,0,-2.20821174846014e-12,-6.85688821235685e-13,-9.61889807765401e-12,2.49046805535554e-12,1.70266916542117e-13,7.03719981136506e-13,4.74103056342847e-13,1.88103296438007e-13,1.84753701759415e-13,-1.12469995864543e-12,-1.57082663904755e-12,1.03763861059678e-12,2.24544546027052e-13,-1.20922802793044e-13,-2.1827120389768e-14,4.0511473502438e-14,2.20724910304724e-14,-4.0129848406731e-12,8.07178261107638e-13,2.37597918405687e-13,-2.08647684118986e-14,8.31724966455409e-13,-1.87577088181067e-13,5.62385837877605e-14,-4.17899386518287e-14,-0.0429337186352777,-0.143403645999787,-0.440590584387827,1,-0.241044911317434,-0.115129703301817,-0.0429144908014764,-0.102616546326564,7.53261838255495e-12,3.23411454604821e-14,6.48719843080606e-12,-6.03829265105809e-12,1.51818740744803e-13,6.55809225353293e-13,-7.0539477763867e-13,-3.67734305938476e-13,1.16759645519196e-12,-3.66697520009069e-12,2.40385519560703e-12,-3.50571094846772e-13,2.85600024906377e-13,-2.89573762288076e-14,2.00487524828805e-13,-1.95168284524434e-13,3.58246806045346e-12,1.31688464397617e-13,2.98850338063079e-15,-1.10947318068449e-12,1.29018283283159e-13,1.85994363120824e-14,5.1671584095487e-13,-2.04757687337382e-13,-0.108516678486468,-0.146111401815924,-0.426555125556248,1,-0.241044911314052,-0.115129703298914,-0.0429144908008736,-0.10261654632634
"b29",8.42520953489847e-10,3.01667104049129e-23,-9.57414108082506e-12,4.90737239641621e-12,1.14335975348934e-18,1.3420414775751e-11,-3.59645691192965e-11,4.21914445657359e-12,-1.83201278093273e-10,-8.0659582388252e-12,-3.69488244732689e-12,-7.85720304522401e-13,-1.83621679348352e-12,1.86376708825803e-12,1.14150037666538e-18,8.33050612051464e-13,-8.40472085853107e-10,1.89400421102768e-11,-1.75448802998732e-18,-7.81863217789488e-21,-3.89291827486122e-19,8.12722720912156e-12,2.09932413357122e-11,-1.02797752775299e-25,1.73054933394044e-09,3.57655640056058e-11,-1.94944015138382e-11,7.83566233954790e-12,1,-1.37737317467078e-37,0,-5.26207739470293e-21,1.90866785093051e-11,-7.12656090057065e-12,-2.18177392080548e-12,1.72262487827285e-14,2.20683412929776e-13,1.62814662242895e-13,1.23838263830236e-14,6.13179917868111e-13,3.4496089335648e-12,2.43943422557899e-12,-1.87543465499031e-12,-2.95068652326683e-13,-1.60818190922785e-13,1.72349737707295e-13,-1.53772140313307e-13,-9.25073195566195e-14,-6.92767145332205e-12,-5.87799075880241e-12,-2.02460267222647e-13,2.79804616280371e-12,6.88365094417222e-13,5.68954314575907e-13,2.43968794791041e-13,6.82562926729763e-14,-0.00848619146931147,-0.0283448729735115,-0.0870862387038652,-0.241044911317434,1,-0.126125112669921,-0.0470130195105755,-0.112416892394003,8.38210957840475e-12,7.94222785244512e-13,2.06525608667319e-12,-3.26874678951951e-12,-7.86809497881226e-15,1.14369042484539e-13,-1.75746810199669e-13,-1.07607932329356e-13,-3.11086796528801e-13,-8.54933106650171e-13,4.37076780441509e-13,5.54756404389279e-14,4.20665165852871e-14,1.63853547866562e-14,3.24664123893817e-14,4.99905387462467e-15,-9.52428188840515e-13,9.00959853429712e-14,-1.69056410558729e-13,1.57421902860529e-13,7.4406238667037e-14,-6.27628773052646e-16,8.36929758619515e-14,-1.38115366358448e-14,-0.0214491859298239,-0.0288800824767261,-0.0843120184624493,-0.241044911314052,1,-0.126125112670253,-0.0470130195093662,-0.112416892393834
"b30",2.16492330220177e-33,8.39072555157333e-47,1.41141381382375e-35,1.36496205270659e-35,3.26278763874367e-24,3.72286877006483e-35,5.30187400053937e-35,1.08727177155618e-35,-6.90578393458538e-34,-2.24350752738367e-35,-1.02771379917504e-35,1.75306529495619e-25,-4.73192303606876e-36,6.71885586646984e-36,1.8843347859592e-36,2.31709025015377e-36,-3.13459888124711e-33,4.86679154261642e-35,-1.29240842081053e-35,-9.2036044432889e-25,-2.18520508903961e-24,2.25452052153545e-35,-3.12595545138851e-35,1.33988646394004e-12,1.28365954876631e-35,9.94801977812081e-35,-1.446026264222e-37,-1.16094032211669e-35,-1.37737317467078e-37,1,0,1.16756455460935e-24,-1.19871134920488e-11,-7.70660031352189e-13,2.55517343336272e-12,-1.72295696141257e-13,7.58609293018414e-13,4.72214545662328e-14,2.16886305091e-15,1.02103278032937e-14,-5.39200119415606e-13,1.53324586306921e-13,-2.17426205459481e-14,7.09951936954818e-14,-2.47897679470991e-14,-1.17757299822974e-13,1.4079086127553e-14,1.02287488346274e-13,-4.05032085698626e-12,2.2626980094819e-13,2.82851539996541e-13,3.45791062580022e-13,1.79159308735608e-13,-5.0323144761483e-14,8.72870501929045e-14,9.56711508544769e-15,-0.00405323929738922,-0.013538293743212,-0.0415947914782259,-0.115129703301817,-0.12612511266992,1,-0.0695544877260655,-0.166317744397078,2.62101537283274e-13,-3.87835136307413e-12,1.34236330828351e-13,6.66287531438039e-13,3.49470276681279e-13,2.4057629089009e-13,-5.16331996561803e-14,1.03330299363186e-13,-1.23655470209051e-13,-7.83556843771223e-13,7.74680006575274e-13,-7.86866263202078e-14,2.33966005836917e-14,-8.43800373663454e-14,1.47894367605885e-13,-7.77957417014725e-14,-5.62075358073425e-13,-1.52432962131657e-13,1.19771505971064e-12,-9.07969156080197e-13,7.15311239421303e-15,2.55669694883896e-13,3.04259722586916e-13,-1.68417531845602e-13,-0.0102447232736322,-0.0137939245834237,-0.0402697473093753,-0.115129703298914,-0.126125112670253,1,-0.0695544877259991,-0.166317744396939
"b31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.53880223425988e-13,-8.66585664180276e-13,-6.6894449577505e-14,-2.44643881407322e-13,6.85917349766389e-13,-6.89975908381312e-14,-6.14073886006934e-14,1.72766159383711e-13,2.58919387762111e-12,2.22089058099828e-12,-1.63495087291368e-12,-2.39614526830175e-13,-8.89935021346076e-14,3.73995651367623e-15,-1.25768756687301e-13,2.2346958768971e-14,-5.39738607183523e-13,-3.94120353626445e-12,-2.80958107752676e-13,1.36993434178814e-12,2.98873201800436e-13,3.71259375495878e-13,4.1918682009578e-14,3.39445527637283e-14,-0.00151084119345922,-0.00504638652057537,-0.0155044201912982,-0.0429144908014763,-0.0470130195105755,-0.0695544877260656,1,-0.14971118424767,2.40192944839466e-13,-4.27436616180741e-12,-1.47756366013993e-13,1.3556652224312e-12,-2.95262533161146e-13,-2.11710427618167e-13,7.65652007629374e-14,3.40849968885418e-13,-7.84272579926758e-14,1.80086519109651e-12,-1.2103175348922e-12,7.27848099375566e-14,-9.09815729810303e-14,4.0444317589226e-14,-1.17658151481139e-13,4.96375720219262e-14,-3.54183556232085e-13,-2.6621170522273e-13,1.08637342446539e-12,-4.73299458857725e-13,-1.11001585208904e-13,-7.6820494499226e-14,-2.77414335771618e-14,9.8054975015734e-14,-0.00381871115302436,-0.00514167268114959,-0.0150105111944607,-0.0429144908008735,-0.0470130195093662,-0.0695544877259991,1,-0.149711184247713
"b32",-7.85113950363702e-22,-2.81112705401553e-35,2.69814278906186e-12,-4.57300352691024e-24,-3.72312420184825e-21,-1.02270448348265e-22,1.01353784134638e-11,-3.93166870727372e-24,2.58144926260328e-11,-1.04047547116938e-21,3.32970967881578e-23,-2.11301610667907e-22,-5.21673255859775e-22,-5.25238628221053e-13,1.61390131202813e-12,-7.50718520935938e-24,-2.46785454307234e-20,-1.76495210231043e-23,-2.45827535075486e-12,1.05021124224287e-21,2.20167727401835e-21,-7.32399604859826e-23,-5.91622394638379e-12,8.71390663337279e-13,4.91561683704596e-19,-3.2230780365943e-22,9.14255805234193e-28,-2.20821174846014e-12,-5.26207739470293e-21,1.16756455460935e-24,0,1,-4.57407489220373e-12,-2.5081309468447e-12,1.51543288170539e-12,2.63828987037553e-13,2.68681739813187e-14,-6.76629895904084e-14,6.77846057511862e-14,1.50444477043026e-13,-7.2127890794267e-13,-5.1327427047827e-14,1.09368663837045e-13,1.04428016053534e-13,3.44653580276064e-14,-9.9834136206988e-15,8.59253719173122e-14,-3.33832660694546e-14,-4.08244153476044e-12,2.42857049914147e-12,-7.7803771250461e-14,-3.77532292907495e-14,-1.24298684812337e-13,-8.7439801113615e-14,2.090101464393e-13,-7.41652280503213e-15,-0.00361270294779848,-0.0120668507510766,-0.0370739585407475,-0.102616546326564,-0.112416892394004,-0.166317744397079,-0.14971118424767,1,-1.89738038499105e-12,1.3743915973941e-12,-4.07557137677206e-14,-2.2979488743359e-13,1.39935990110764e-13,1.21700862091706e-13,1.73410064332372e-13,-7.28909606408439e-14,7.64394738784662e-14,7.49262747305702e-14,2.09473639911554e-13,-1.23927058377159e-13,5.29401836247919e-15,-1.2008664524022e-15,6.38342621677017e-14,-5.47139274916437e-14,6.55279348397739e-13,-1.01713119846535e-14,2.09285403254482e-13,-3.3492830159658e-13,2.9643452922934e-14,-2.48872968275875e-14,1.25399514707167e-14,-5.47189324001422e-14,-0.00913125014346596,-0.0122946977207504,-0.0358929300782501,-0.102616546326343,-0.112416892393835,-0.16631774439694,-0.149711184247713,1
